date,ticker,open,high,low,close,volume
2024-01-18,MSFT,330.38,337.87,330.38,335.61,10660332
2024-01-19,MSFT,334.5,335.84,330.62,333.61,5298370
2024-01-22,MSFT,332.7,334.05,332.33,333.01,9849623
2024-01-23,MSFT,331.73,332.31,330.89,331.98,11630113
2024-01-24,MSFT,330.56,330.56,327.7,329.38,7718236
2024-01-25,MSFT,328.31,328.31,325.78,326.37,1630550
2024-01-26,MSFT,327.44,327.44,323.17,323.72,6671670
2024-01-29,MSFT,322.5,324.79,322.5,324.65,12926756
2024-01-30,MSFT,324.05,330.25,324.05,329.48,11240312
2024-01-31,MSFT,329.17,329.17,325.99,326.65,8564297
2024-02-01,MSFT,326.2,333.22,326.2,331.31,2084375
2024-02-02,MSFT,331.75,334.17,331.26,333.66,9237653
2024-02-05,MSFT,335.68,336.85,332.18,334.29,2542917
2024-02-06,MSFT,332.47,335.84,332.47,333.77,10276393
2024-02-07,MSFT,333.03,333.03,328.48,330.13,1341576
2024-02-08,MSFT,332.93,332.93,328.75,329.32,3646026
2024-02-09,MSFT,329.46,329.46,328.46,328.52,14679474
2024-02-12,MSFT,327.48,327.94,325.8,327.17,7765794
2024-02-13,MSFT,325.2,325.2,323.11,323.13,6361338
2024-02-14,MSFT,322.87,326.08,322.69,323.68,1378723
2024-02-15,MSFT,322.87,329.19,322.87,327.66,11087370
2024-02-16,MSFT,328.67,328.67,323.41,323.42,11223913
2024-02-19,MSFT,323.75,323.75,321.37,322.94,14128257
2024-02-20,MSFT,322.46,322.46,318.94,319.35,5379470
2024-02-21,MSFT,318.92,321.88,318.92,321.74,9522033
2024-02-22,MSFT,322.41,322.41,319.21,319.86,14765945
2024-02-23,MSFT,320.07,323.47,320.07,323.36,13466372
2024-02-26,MSFT,322.26,322.26,316.52,318.69,14699903
2024-02-27,MSFT,318.56,318.56,315.82,318.07,11368716
2024-02-28,MSFT,317.27,323.8,317.27,320.48,1351349
2024-02-29,MSFT,321.53,321.54,319.86,320.65,8199578
2024-03-01,MSFT,320.16,326.78,320.16,324.43,7128241
2024-03-04,MSFT,323.98,332.58,323.98,328.67,11776284
2024-03-05,MSFT,328.22,331.95,328.22,330.96,11008981
2024-03-06,MSFT,330.97,331.84,329.72,331.58,3743643
2024-03-07,MSFT,330.25,330.25,324.15,327.16,4701728
2024-03-08,MSFT,326.9,327.76,323.61,326.44,1009752
2024-03-11,MSFT,327.13,327.13,323.93,324.89,8332812
2024-03-12,MSFT,323.73,325.64,322.25,323.74,9309355
2024-03-13,MSFT,323.85,328.75,323.85,326.58,11931912
2024-03-14,MSFT,325.87,326.61,325.8,326.53,5007961
2024-03-15,MSFT,326.09,326.09,324.12,324.16,1872903
2024-03-18,MSFT,322.33,330.65,322.33,330.01,13321673
2024-03-19,MSFT,330.13,330.97,328.8,330.02,4431393
2024-03-20,MSFT,331.73,334.47,331.4,332.84,12015240
2024-03-21,MSFT,333.7,334.32,331.41,332.38,7900063
2024-03-22,MSFT,332.63,340.12,332.63,337.23,14494194
2024-03-25,MSFT,337.47,337.47,331.46,332.27,6112843
2024-03-26,MSFT,329.28,334.3,329.28,334.16,5987846
2024-03-27,MSFT,334.96,336.79,332.26,335.02,4059012
2024-03-28,MSFT,335.02,335.82,335.02,335.81,9383011
2024-03-29,MSFT,336.4,336.4,331.46,333.09,8849048
2024-04-01,MSFT,333.95,333.95,331.2,331.94,508280
2024-04-02,MSFT,330.43,330.43,326.6,327.97,8096950
2024-04-03,MSFT,328.74,336.35,328.74,333.97,3041638
2024-04-04,MSFT,334.91,345.93,334.91,342.41,807662
2024-04-05,MSFT,342.1,347.31,342.1,347.25,13769391
2024-04-08,MSFT,346.36,346.36,345.02,345.43,6529917
2024-04-09,MSFT,343.49,349.77,343.49,348.08,10547510
2024-04-10,MSFT,347.45,352.68,346.3,348.24,14997105
2024-04-11,MSFT,348.05,353.32,348.05,351.2,11921554
2024-04-12,MSFT,350.33,351.07,349.26,351.03,6203438
2024-04-15,MSFT,352.4,355.62,351.98,352.45,8681823
2024-04-16,MSFT,355.25,356.5,353.9,354.87,2742204
2024-04-17,MSFT,354.8,357.29,354.8,356.6,14589500
2024-04-18,MSFT,357.3,364.37,357.3,363.52,4072419
2024-04-19,MSFT,363.28,366.3,363.28,365.88,13226682
2024-04-22,MSFT,366.89,366.89,360.54,363.23,4931743
2024-04-23,MSFT,361.11,363.58,361.11,362.55,8809160
2024-04-24,MSFT,364.15,364.15,362.28,362.36,5347369
2024-04-25,MSFT,360.26,360.26,353.54,354.38,12307775
2024-04-26,MSFT,357.11,357.11,351.97,353.93,11775570
2024-04-29,MSFT,353.78,356.35,353.78,354.45,7031853
2024-04-30,MSFT,353.87,353.87,348.06,348.82,13096174
2024-05-01,MSFT,349.07,357.72,349.07,355.96,10980193
2024-05-02,MSFT,355.01,355.01,346.26,348.77,11967096
2024-05-03,MSFT,349.6,351.05,348.31,350.65,2325015
2024-05-06,MSFT,349.72,355.22,349.72,353.31,9808666
2024-05-07,MSFT,349.72,362.16,349.72,361.35,5422784
2024-05-08,MSFT,359.89,362.5,359.29,360.75,11076610
2024-05-09,MSFT,362.1,362.1,347.96,350.87,2897531
2024-05-10,MSFT,350.62,356.35,350.62,355.61,5792237
2024-05-13,MSFT,353.46,353.46,348.76,351.3,6238932
2024-05-14,MSFT,350.55,351.33,350.55,351.0,13639970
2024-05-15,MSFT,352.16,352.16,351.49,351.8,1995892
2024-05-16,MSFT,349.68,354.89,349.68,354.2,9037371
2024-05-17,MSFT,354.23,354.39,353.18,354.08,3611298
2024-05-20,MSFT,352.52,358.48,352.52,356.53,13595802
2024-05-21,MSFT,356.08,356.08,347.08,349.34,2102629
2024-05-22,MSFT,348.56,353.31,348.56,352.95,2041702
2024-05-23,MSFT,353.47,353.47,345.7,346.55,5316022
2024-05-24,MSFT,345.32,349.04,345.32,349.02,12283633
2024-05-27,MSFT,348.88,348.88,343.99,344.12,6483353
2024-05-28,MSFT,342.5,358.0,342.5,355.89,14303491
2024-05-29,MSFT,355.67,356.03,354.01,354.71,12285850
2024-05-30,MSFT,354.27,355.39,352.2,353.21,8586031
2024-05-31,MSFT,351.21,355.93,351.21,355.56,13655079
2024-06-03,MSFT,357.11,358.95,356.67,357.85,5971463
2024-06-04,MSFT,357.48,357.48,353.46,354.0,7973810
2024-06-05,MSFT,353.6,353.6,351.21,351.98,2956479
2024-06-06,MSFT,352.16,355.12,352.16,353.92,7705778
2024-06-07,MSFT,354.67,354.67,345.96,346.75,14400215
2024-06-10,MSFT,345.37,345.37,338.76,339.38,2522850
2024-06-11,MSFT,338.83,338.83,335.6,336.61,2999731
2024-06-12,MSFT,335.61,335.61,327.14,330.14,14235430
2024-06-13,MSFT,329.44,338.82,329.44,335.78,9903509
2024-06-14,MSFT,337.37,340.02,336.85,337.7,14171175
2024-06-17,MSFT,338.01,338.01,333.96,333.98,3855728
2024-06-18,MSFT,333.84,335.32,331.54,334.43,4879426
2024-06-19,MSFT,332.97,336.69,332.97,334.45,5154143
2024-06-20,MSFT,332.85,339.11,332.85,338.57,8575958
2024-06-21,MSFT,338.3,340.36,336.69,338.52,10225265
2024-06-24,MSFT,339.01,339.01,335.44,336.09,8018992
2024-06-25,MSFT,335.53,335.53,332.27,332.65,2716730
2024-06-26,MSFT,333.28,342.69,333.28,339.71,5432042
2024-06-27,MSFT,341.15,344.28,341.15,343.14,5643514
2024-06-28,MSFT,342.84,346.12,342.82,343.79,5938776
2024-07-01,MSFT,343.74,346.08,343.74,345.72,14393030
2024-07-02,MSFT,344.8,347.35,344.28,345.14,5109682
2024-07-03,MSFT,345.03,345.03,339.86,340.28,9073436
2024-07-04,MSFT,340.1,340.76,338.34,339.02,13159047
2024-07-05,MSFT,335.92,344.28,335.92,343.08,8290421
2024-07-08,MSFT,341.08,349.39,341.08,345.65,3679945
2024-07-09,MSFT,346.88,346.88,344.86,345.85,14946674
2024-07-10,MSFT,345.46,345.9,344.72,345.11,9618549
2024-07-11,MSFT,344.92,351.15,344.92,349.22,6621581
2024-07-12,MSFT,348.44,349.99,348.44,348.82,3480596
2024-07-15,MSFT,350.23,350.51,346.95,348.92,1047212
2024-07-16,MSFT,349.83,350.56,347.69,349.09,10556039
2024-07-17,MSFT,349.58,351.55,348.31,350.43,6981553
2024-07-18,MSFT,352.3,352.3,347.61,348.57,11003473
2024-07-19,MSFT,348.36,348.63,346.78,348.5,13312424
2024-07-22,MSFT,349.45,354.4,349.45,352.12,11831000
2024-07-23,MSFT,350.16,354.83,350.11,352.55,8658394
2024-07-24,MSFT,353.42,356.39,353.42,356.09,11890554
2024-07-25,MSFT,357.15,357.15,352.78,353.08,6530924
2024-07-26,MSFT,353.07,353.07,351.84,352.48,10527959
2024-07-29,MSFT,352.14,352.47,349.71,350.54,822421
2024-07-30,MSFT,351.24,351.24,347.48,347.97,4028413
2024-07-31,MSFT,346.11,353.47,346.11,350.25,12726547
2024-08-01,MSFT,351.7,351.7,347.57,347.71,9253624
2024-08-02,MSFT,347.31,354.56,347.31,353.78,3874229
2024-08-05,MSFT,354.38,360.95,354.38,358.05,12740646
2024-08-06,MSFT,358.04,358.13,355.97,357.83,3168061
2024-08-07,MSFT,356.87,359.39,356.12,358.09,4925638
2024-08-08,MSFT,355.47,360.35,355.47,359.81,12325382
2024-08-09,MSFT,358.91,358.91,353.45,354.52,4052479
2024-08-12,MSFT,355.4,355.4,347.21,350.85,3118525
2024-08-13,MSFT,347.94,355.12,347.94,352.41,2415556
2024-08-14,MSFT,352.56,361.7,352.56,359.29,6294189
2024-08-15,MSFT,358.62,361.43,358.39,358.6,14626900
2024-08-16,MSFT,356.52,356.52,351.74,351.85,6143691
2024-08-19,MSFT,351.26,351.26,346.76,347.08,3300585
2024-08-20,MSFT,346.67,350.34,346.67,350.22,8196846
2024-08-21,MSFT,349.97,349.97,346.65,348.22,9260514
2024-08-22,MSFT,348.4,348.4,338.94,341.81,14573215
2024-08-23,MSFT,340.59,341.45,337.09,340.54,12650889
2024-08-26,MSFT,339.74,341.23,338.85,340.15,3854415
2024-08-27,MSFT,339.02,341.84,337.88,338.49,7338712
2024-08-28,MSFT,336.66,338.49,336.11,337.3,11603104
2024-08-29,MSFT,338.84,338.84,333.45,335.27,3674847
2024-08-30,MSFT,334.01,337.52,334.01,337.39,4768187
2024-09-02,MSFT,337.53,340.68,337.53,339.18,11025840
2024-09-03,MSFT,339.4,341.68,339.03,340.28,13613671
2024-09-04,MSFT,343.22,343.22,340.56,340.85,12346668
2024-09-05,MSFT,342.0,342.38,340.64,341.71,9181453
2024-09-06,MSFT,343.14,345.09,343.14,344.76,8856122
2024-09-09,MSFT,343.73,346.18,343.73,346.01,14123382
2024-09-10,MSFT,344.91,348.63,344.72,345.98,2716057
2024-09-11,MSFT,345.58,345.58,344.3,344.36,2865440
2024-09-12,MSFT,345.58,345.58,343.13,344.3,2384217
2024-09-13,MSFT,344.78,344.78,335.81,336.5,10084688
2024-09-16,MSFT,336.87,336.87,333.25,334.82,3223279
2024-09-17,MSFT,333.5,333.5,329.34,330.63,4818463
2024-09-18,MSFT,330.18,331.32,326.84,330.76,557163
2024-09-19,MSFT,331.71,333.69,331.71,332.56,1296418
2024-09-20,MSFT,333.7,333.84,330.86,332.53,4908045
2024-09-23,MSFT,331.65,334.18,328.1,330.67,13809946
2024-09-24,MSFT,329.33,337.01,329.33,336.8,4485442
2024-09-25,MSFT,337.14,337.14,330.39,330.92,13754357
2024-09-26,MSFT,331.09,333.83,330.48,331.16,6242800
2024-09-27,MSFT,331.1,338.52,331.1,338.51,14195609
2024-09-30,MSFT,336.68,340.34,336.68,340.3,3394418
2024-10-01,MSFT,341.21,343.53,341.21,341.45,7622430
2024-10-02,MSFT,342.81,343.85,342.33,342.63,7517637
2024-10-03,MSFT,342.4,345.93,342.4,344.79,13245344
2024-10-04,MSFT,344.83,346.54,341.21,344.77,9709763
2024-10-07,MSFT,343.95,346.72,343.62,344.64,12275362
2024-10-08,MSFT,345.08,353.39,345.08,351.82,13556445
2024-10-09,MSFT,350.95,354.45,350.12,351.36,11911419
2024-10-10,MSFT,351.86,353.82,351.5,353.73,9440028
2024-10-11,MSFT,353.02,353.68,352.17,352.86,3691902
2024-10-14,MSFT,354.18,354.18,350.28,351.1,2860432
2024-10-15,MSFT,350.25,352.31,347.45,350.19,9575132
2024-10-16,MSFT,349.19,351.06,348.93,349.45,11366740
2024-10-17,MSFT,349.64,349.64,345.38,347.36,2430020
2024-10-18,MSFT,348.01,349.9,348.01,349.43,10586448
2024-10-21,MSFT,349.63,354.3,349.63,352.75,6342857
2024-10-22,MSFT,352.47,353.19,350.19,351.44,14374434
2024-10-23,MSFT,350.75,356.14,350.75,354.18,2684694
2024-10-24,MSFT,352.53,358.28,352.53,357.45,8567558
2024-10-25,MSFT,357.14,359.78,357.14,359.53,8553148
2024-10-28,MSFT,359.62,359.62,353.77,355.73,1559474
2024-10-29,MSFT,355.32,359.17,355.32,358.53,12669854
2024-10-30,MSFT,360.08,365.03,360.08,363.3,3029028
2024-10-31,MSFT,364.29,364.29,361.78,362.05,8549383
2024-11-01,MSFT,361.36,362.54,360.99,361.21,10323762
2024-11-04,MSFT,359.57,359.57,358.45,358.58,3014764
2024-11-05,MSFT,358.36,359.36,354.66,356.86,6751498
2024-11-06,MSFT,358.95,358.95,353.53,354.29,14813710
2024-11-07,MSFT,353.67,354.21,348.72,351.39,6711492
2024-11-08,MSFT,351.28,351.28,345.62,349.11,5287832
2024-11-11,MSFT,346.93,349.26,345.2,347.69,13180152
2024-11-12,MSFT,346.29,346.29,344.57,344.8,12323285
2024-11-13,MSFT,344.78,345.32,342.71,345.13,3319522
2024-11-14,MSFT,344.44,347.97,344.44,346.83,13691083
2024-11-15,MSFT,347.87,349.84,347.87,349.41,7549357
2024-11-18,MSFT,351.67,351.67,343.52,344.37,9453864
2024-11-19,MSFT,344.46,344.46,340.36,342.83,9305294
2024-11-20,MSFT,342.61,344.81,342.24,343.62,12731334
2024-11-21,MSFT,344.14,344.14,340.38,341.14,8442845
2024-11-22,MSFT,339.37,342.83,339.37,342.73,7912940
2024-11-25,MSFT,342.31,344.05,341.27,341.88,12336598
2024-11-26,MSFT,342.22,347.2,342.22,346.98,13038594
2024-11-27,MSFT,346.83,348.78,345.84,347.66,10619088
2024-11-28,MSFT,344.98,344.98,341.05,341.54,14291911
2024-11-29,MSFT,342.7,344.91,342.27,343.95,9535279
2024-12-02,MSFT,344.08,344.08,338.76,339.91,7006254
2024-12-03,MSFT,341.05,346.12,341.05,344.54,14258507
2024-12-04,MSFT,343.62,344.91,341.16,342.17,13337442
2024-12-05,MSFT,344.1,344.1,337.8,338.73,12799847
2024-12-06,MSFT,339.58,339.58,331.31,332.47,1689058
2024-12-09,MSFT,332.45,332.45,328.6,329.99,11757779
2024-12-10,MSFT,329.72,329.72,326.85,327.19,5429085
2024-12-11,MSFT,328.63,331.04,328.63,330.68,10209914
2024-12-12,MSFT,331.19,333.26,330.99,332.52,7121770
2024-12-13,MSFT,332.41,334.84,332.41,333.82,7713893
2024-12-16,MSFT,335.09,335.09,332.27,333.03,6574159
2024-12-17,MSFT,334.86,334.86,329.57,331.5,4551058
2024-12-18,MSFT,331.84,331.84,329.29,329.7,7471024
2024-12-19,MSFT,329.82,329.82,324.52,327.0,8029923
2024-12-20,MSFT,327.46,333.23,327.46,331.21,10143556
2024-12-23,MSFT,330.67,330.67,326.32,327.16,5986863
2024-12-24,MSFT,325.18,326.41,323.13,326.16,11768508
2024-12-25,MSFT,326.88,326.88,325.02,325.41,6659386
2024-12-26,MSFT,326.78,328.44,326.59,328.17,10941837
2024-12-27,MSFT,327.29,327.29,325.64,326.36,7532481
2024-12-30,MSFT,326.68,326.68,320.79,320.89,8736259
2024-12-31,MSFT,321.28,324.96,321.28,324.74,4112292
2022-01-03,GOOGL,143.69,143.69,141.55,142.05,1599517
2022-01-04,GOOGL,141.82,143.02,141.45,142.27,5361603
2022-01-05,GOOGL,143.07,147.11,143.07,145.51,10868806
2022-01-06,GOOGL,145.65,145.65,144.73,145.25,11197445
2022-01-07,GOOGL,145.13,145.13,142.46,142.85,5864111
2022-01-10,GOOGL,142.13,145.35,142.13,144.8,8607681
2022-01-11,GOOGL,145.25,145.25,142.85,143.05,842574
2022-01-12,GOOGL,143.16,143.16,140.97,141.38,4719024
2022-01-13,GOOGL,140.98,140.98,137.84,138.57,9585068
2022-01-14,GOOGL,139.51,139.51,134.29,134.41,1538802
2022-01-17,GOOGL,134.04,134.04,131.68,132.41,11314924
2022-01-18,GOOGL,133.07,133.72,132.38,132.7,4590434
2022-01-19,GOOGL,133.0,133.75,133.0,133.64,3269448
2022-01-20,GOOGL,133.99,133.99,131.8,132.71,10424235
2022-01-21,GOOGL,132.74,132.74,131.07,131.3,2340130
2022-01-24,GOOGL,130.95,133.06,130.95,132.18,4041393
2022-01-25,GOOGL,132.41,132.41,130.75,130.85,4008348
2022-01-26,GOOGL,130.67,133.53,130.67,132.75,6597412
2022-01-27,GOOGL,133.47,133.47,131.95,132.62,8235459
2022-01-28,GOOGL,133.31,133.31,131.28,132.47,6169826
2022-01-31,GOOGL,131.83,132.3,131.49,131.96,11725997
2022-02-01,GOOGL,131.89,134.85,131.89,134.65,14610614
2022-02-02,GOOGL,135.51,137.25,135.51,136.59,3388794
2022-02-03,GOOGL,136.84,137.21,135.61,136.36,5363028
2022-02-04,GOOGL,136.37,136.37,131.64,133.82,11633826
2022-02-07,GOOGL,134.55,134.55,131.52,132.1,1375909
2022-02-08,GOOGL,132.19,133.43,131.98,132.57,6953638
2022-02-09,GOOGL,132.6,135.22,132.6,134.99,830079
2022-02-10,GOOGL,134.79,134.79,131.52,132.09,9327024
2022-02-11,GOOGL,133.08,134.53,133.08,133.56,843089
2022-02-14,GOOGL,132.89,134.68,132.89,134.47,12364998
2022-02-15,GOOGL,134.06,134.06,130.22,130.23,6687318
2022-02-16,GOOGL,129.89,130.75,128.77,129.51,9470721
2022-02-17,GOOGL,128.52,128.52,127.23,127.4,3141067
2022-02-18,GOOGL,127.36,127.89,126.96,127.6,13169886
2022-02-21,GOOGL,127.33,130.94,127.33,130.94,6140938
2022-02-22,GOOGL,130.32,133.15,130.32,132.15,4663038
2022-02-23,GOOGL,132.93,134.77,132.93,134.34,14416975
2022-02-24,GOOGL,134.4,135.02,133.96,134.33,529155
2022-02-25,GOOGL,133.8,138.04,133.8,137.58,13883563
2022-02-28,GOOGL,136.44,140.22,136.44,139.4,4956656
2022-03-01,GOOGL,139.12,140.49,139.12,140.44,10493324
2022-03-02,GOOGL,140.53,142.59,140.53,142.33,11717466
2022-03-03,GOOGL,142.77,143.91,142.77,143.22,13736305
2022-03-04,GOOGL,142.77,145.73,142.77,145.42,13348307
2022-03-07,GOOGL,144.78,145.91,144.78,145.82,4445715
2022-03-08,GOOGL,147.14,147.14,141.79,141.88,11817763
2022-03-09,GOOGL,141.16,141.16,139.05,140.12,10868517
2022-03-10,GOOGL,140.26,140.26,137.85,137.98,3143394
2022-03-11,GOOGL,137.26,137.45,136.64,137.42,12140953
2022-03-14,GOOGL,136.42,136.42,134.55,134.78,1041684
2022-03-15,GOOGL,135.14,135.14,132.24,132.64,13318442
2022-03-16,GOOGL,132.92,135.22,132.92,134.55,3658821
2022-03-17,GOOGL,134.3,136.16,134.3,135.23,2476990
2022-03-18,GOOGL,135.41,136.53,135.41,135.88,14420047
2022-03-21,GOOGL,135.97,138.2,135.97,137.14,12482807
2022-03-22,GOOGL,137.4,139.19,137.4,138.84,6233746
2022-03-23,GOOGL,137.96,137.96,135.68,136.7,8017796
2022-03-24,GOOGL,137.68,140.39,137.68,138.56,8602296
2022-03-25,GOOGL,138.6,139.31,137.52,138.76,12169449
2022-03-28,GOOGL,138.56,140.27,138.03,138.92,6350809
2022-03-29,GOOGL,138.62,138.62,137.08,137.09,5100750
2022-03-30,GOOGL,136.42,136.61,135.88,136.21,8559634
2022-03-31,GOOGL,136.34,136.34,135.51,135.62,4574681
2022-04-01,GOOGL,136.74,136.74,133.16,134.68,2251782
2022-04-04,GOOGL,134.47,134.47,132.38,133.12,13142193
2022-04-05,GOOGL,133.48,134.96,133.48,133.57,14844376
2022-04-06,GOOGL,134.27,134.27,132.0,132.59,10453802
2022-04-07,GOOGL,132.11,132.11,130.87,131.62,10204463
2022-04-08,GOOGL,132.02,132.02,127.16,127.5,8514873
2022-04-11,GOOGL,127.38,128.71,127.38,128.24,11006183
2022-04-12,GOOGL,127.49,127.49,126.16,126.9,12956829
2022-04-13,GOOGL,127.42,127.58,126.6,127.45,1396871
2022-04-14,GOOGL,127.79,127.79,126.5,127.36,5745873
2022-04-15,GOOGL,127.54,128.03,126.84,127.6,14516582
2022-04-18,GOOGL,128.62,128.62,127.08,127.87,10198684
2022-04-19,GOOGL,128.2,128.2,124.17,126.06,3153601
2022-04-20,GOOGL,126.47,126.47,125.1,125.24,1727716
2022-04-21,GOOGL,126.01,126.01,121.92,122.25,7987316
2022-04-22,GOOGL,122.59,122.59,119.44,120.42,13641303
2022-04-25,GOOGL,120.16,120.16,118.87,119.01,7955287
2022-04-26,GOOGL,118.97,118.97,117.77,118.0,2289914
2022-04-27,GOOGL,118.51,119.62,118.25,118.25,695688
2022-04-28,GOOGL,118.16,118.16,117.42,117.89,1012943
2022-04-29,GOOGL,118.22,119.78,118.22,119.29,8552827
2022-05-02,GOOGL,118.35,121.07,118.35,121.02,12500794
2022-05-03,GOOGL,121.29,121.29,119.38,120.47,13432006
2022-05-04,GOOGL,120.05,120.05,117.86,118.61,14371212
2022-05-05,GOOGL,118.46,120.59,118.46,120.14,7512367
2022-05-06,GOOGL,119.94,123.35,119.94,122.94,9477140
2022-05-09,GOOGL,123.3,123.3,122.79,123.04,11801061
2022-05-10,GOOGL,122.89,122.89,119.64,120.73,10081487
2022-05-11,GOOGL,119.82,120.28,118.73,119.97,3656064
2022-05-12,GOOGL,120.44,120.44,118.76,119.64,2241989
2022-05-13,GOOGL,119.68,119.78,118.54,119.74,4135934
2022-05-16,GOOGL,119.44,120.14,118.71,119.41,9434707
2022-05-17,GOOGL,119.46,121.95,119.46,121.92,12422115
2022-05-18,GOOGL,122.7,122.7,116.96,117.79,11645978
2022-05-19,GOOGL,117.33,120.79,117.33,120.25,3531038
2022-05-20,GOOGL,120.74,123.77,120.74,123.33,10274510
2022-05-23,GOOGL,123.91,126.86,123.91,125.77,1064826
2022-05-24,GOOGL,125.7,125.7,122.02,122.41,11478419
2022-05-25,GOOGL,123.29,123.29,121.53,122.16,12883890
2022-05-26,GOOGL,122.47,122.47,121.57,122.19,7614564
2022-05-27,GOOGL,122.45,126.02,122.45,125.03,11731487
2022-05-30,GOOGL,125.36,129.09,125.36,127.73,3825439
2022-05-31,GOOGL,128.07,128.33,127.73,127.91,5708689
2022-06-01,GOOGL,127.49,127.49,126.19,126.49,2481661
2022-06-02,GOOGL,126.06,127.32,126.06,127.04,5535324
2022-06-03,GOOGL,126.95,129.76,126.95,129.64,1406545
2022-06-06,GOOGL,129.66,132.4,129.66,131.59,10335107
2022-06-07,GOOGL,132.32,135.53,132.32,134.93,1617945
2022-06-08,GOOGL,134.44,135.01,133.0,134.03,12843962
2022-06-09,GOOGL,134.78,137.27,134.78,135.43,2871485
2022-06-10,GOOGL,135.43,136.38,135.42,135.5,6944706
2022-06-13,GOOGL,135.22,136.77,135.22,136.09,14819522
2022-06-14,GOOGL,136.68,136.68,135.72,135.87,14592755
2022-06-15,GOOGL,136.47,136.47,133.32,133.43,6354120
2022-06-16,GOOGL,133.83,136.98,133.83,135.72,12309779
2022-06-17,GOOGL,137.33,137.33,136.48,136.52,4092047
2022-06-20,GOOGL,136.25,137.72,136.25,137.1,6306768
2022-06-21,GOOGL,136.89,141.67,136.89,140.89,12534690
2022-06-22,GOOGL,139.2,141.49,139.2,140.37,8182504
2022-06-23,GOOGL,140.62,140.99,139.95,140.74,7432865
2022-06-24,GOOGL,140.9,142.46,140.9,142.15,1464825
2022-06-27,GOOGL,141.9,141.9,140.1,141.0,11173465
2022-06-28,GOOGL,140.13,140.56,140.13,140.29,11155299
2022-06-29,GOOGL,141.29,141.29,139.9,140.75,2783944
2022-06-30,GOOGL,140.41,144.24,140.41,143.56,7341858
2022-07-01,GOOGL,143.49,145.31,143.49,144.69,9599214
2022-07-04,GOOGL,144.68,147.18,144.68,146.22,4442287
2022-07-05,GOOGL,146.51,146.51,144.44,144.63,14421190
2022-07-06,GOOGL,144.12,144.12,141.84,142.02,7232416
2022-07-07,GOOGL,142.23,142.23,141.45,141.49,7153607
2022-07-08,GOOGL,141.07,141.07,139.63,139.97,6531346
2022-07-11,GOOGL,139.78,139.78,136.28,137.22,7088318
2022-07-12,GOOGL,138.36,141.23,138.36,140.23,14389471
2022-07-13,GOOGL,141.16,141.16,139.29,139.6,11905500
2022-07-14,GOOGL,139.66,139.66,137.69,138.68,1595386
2022-07-15,GOOGL,138.4,138.54,137.11,137.88,3225391
2022-07-18,GOOGL,137.24,139.79,137.24,138.64,6008951
2022-07-19,GOOGL,140.37,143.36,140.37,142.66,14159919
2022-07-20,GOOGL,142.53,142.53,139.89,141.01,4242267
2022-07-21,GOOGL,141.61,141.61,141.3,141.52,1575154
2022-07-22,GOOGL,140.71,140.76,139.92,140.52,6735195
2022-07-25,GOOGL,140.4,141.12,139.62,140.66,3957716
2022-07-26,GOOGL,140.5,140.76,139.89,140.13,6572258
2022-07-27,GOOGL,139.71,140.4,139.59,140.0,11931910
2022-07-28,GOOGL,139.37,143.04,139.37,140.83,12470286
2022-07-29,GOOGL,140.5,140.5,140.03,140.06,3732968
2022-08-01,GOOGL,139.83,139.83,139.06,139.37,11605570
2022-08-02,GOOGL,138.59,138.59,137.1,137.32,5691380
2022-08-03,GOOGL,137.48,139.27,137.48,138.72,11465897
2022-08-04,GOOGL,137.89,142.92,137.89,142.7,2716649
2022-08-05,GOOGL,142.3,147.34,142.3,146.0,11677130
2022-08-08,GOOGL,147.23,149.36,146.85,148.37,8029173
2022-08-09,GOOGL,148.64,149.37,148.64,149.02,6304333
2022-08-10,GOOGL,148.84,148.84,145.69,147.43,10576751
2022-08-11,GOOGL,146.86,147.01,146.36,146.78,12043128
2022-08-12,GOOGL,146.81,147.33,146.05,147.1,9387759
2022-08-15,GOOGL,147.49,147.49,144.93,146.58,2953856
2022-08-16,GOOGL,147.24,147.36,146.45,146.74,2284127
2022-08-17,GOOGL,146.97,148.67,146.97,147.8,14656673
2022-08-18,GOOGL,147.51,147.51,146.3,147.23,12983334
2022-08-19,GOOGL,147.16,147.96,146.9,147.79,3537851
2022-08-22,GOOGL,148.24,148.24,142.84,144.55,1362697
2022-08-23,GOOGL,144.24,146.54,144.24,145.86,5351002
2022-08-24,GOOGL,146.05,149.95,146.05,148.65,6704160
2022-08-25,GOOGL,148.57,151.47,148.57,151.27,1008359
2022-08-26,GOOGL,151.59,151.85,150.17,150.97,12971776
2022-08-29,GOOGL,150.05,155.13,150.05,153.82,4816200
2022-08-30,GOOGL,153.68,153.68,152.45,152.63,12808574
2022-08-31,GOOGL,153.1,153.1,150.21,151.1,11374632
2022-09-01,GOOGL,151.37,154.01,150.94,151.92,9100808
2022-09-02,GOOGL,152.49,152.49,150.37,151.24,986207
2022-09-05,GOOGL,150.45,152.77,150.45,152.27,10133571
2022-09-06,GOOGL,152.08,154.06,150.82,152.06,8895907
2022-09-07,GOOGL,153.11,153.11,148.38,148.55,3647529
